season_id,match_id,date,home_team_id,away_team_id,old_home_elo,old_away_elo,new_home_elo,new_away_elo,delta_home,delta_away
68731,3009151,2023-09-16,460,502,1739.969749535866,1577.4270931852411,1745.392060335431,1572.004782385676,5.42231079956521,-5.42231079956521
68731,3009149,2023-09-16,461,508,1825.4550325645764,1775.063588562979,1838.7815615708523,1761.7370595567031,13.32652900627589,-13.32652900627589
68731,3009152,2023-09-16,475,510,1854.5280497572073,1849.8814260659074,1825.4488736482344,1878.9606021748803,-29.079176108972888,29.079176108972888
68731,3009157,2023-09-16,459,462,1696.206212465411,1974.5465191141318,1684.3378231707486,1986.4149084087942,-11.868389294662299,11.868389294662299
68731,3009156,2023-09-16,496,464,1835.8137724885482,2102.4455199076033,1823.3471297518324,2114.9121626443193,-12.466642736715917,12.466642736715917
68731,3009153,2023-09-16,466,500,1861.1633728408717,1831.2870887687839,1870.8035239302217,1821.646937679434,9.640151089349938,-9.640151089349938
68731,3009155,2023-09-16,472,480,1879.1516782565463,1614.4274177297693,1882.4259780527477,1611.153117933568,3.27429979620129,-3.27429979620129
68731,3009150,2023-09-17,473,467,1654.073829374362,1939.9883242518588,1646.412934081595,1947.6492195446258,-7.660895292766905,7.660895292766905
68731,3009148,2023-09-17,2169,471,1650.1832528592865,1759.21812713712,1650.5732318358937,1758.828148160513,0.3899789766070888,-0.38997897660709047
68731,3009154,2023-09-18,481,492,1695.8766181365568,1672.4100260573725,1690.7597393044857,1677.5269048894436,-5.116878832071006,5.116878832071006
68731,3009161,2023-09-23,492,475,1677.5269048894436,1825.4488736482344,1664.582841156401,1838.392937381277,-12.944063733042588,12.94406373304259
68731,3009159,2023-09-23,500,473,1821.646937679434,1646.412934081595,1784.304896761511,1683.754974999518,-37.342040917923065,37.342040917923065
68731,3009166,2023-09-23,464,481,2114.9121626443193,1690.7597393044857,2117.0115032641866,1688.6603986846185,2.099340619867209,-2.099340619867209
68731,3009165,2023-09-23,502,459,1572.004782385676,1684.3378231707486,1572.5370190265858,1683.8055865298388,0.5322366409098173,-0.5322366409098156
68731,3009163,2023-09-23,508,460,1761.7370595567031,1745.392060335431,1756.893740613747,1750.2353792783872,-4.843318942956008,4.843318942956008
68731,3009158,2023-09-24,467,472,1947.6492195446258,1882.4259780527477,1941.0091206152983,1889.0660769820752,-6.640098929327438,6.640098929327438
68731,3009160,2023-09-24,510,2169,1878.9606021748803,1650.5732318358937,1884.8648094747548,1644.6690245360192,5.904207299874471,-5.904207299874471
68731,3009167,2023-09-24,480,466,1611.153117933568,1870.8035239302217,1590.8356610593223,1891.1209808044673,-20.317456874245675,20.31745687424567
68731,3009164,2023-09-24,462,496,1986.4149084087942,1823.3471297518324,1994.5282516245138,1815.2337865361128,8.113343215719702,-8.113343215719702
68731,3009162,2023-09-24,471,461,1758.828148160513,1838.7815615708523,1742.9636266045961,1854.646083126769,-15.86452155591688,15.86452155591688
68731,3009168,2023-09-30,2169,467,1644.6690245360192,1941.0091206152983,1630.9372923912063,1954.7408527601112,-13.731732144812895,13.731732144812897
68731,3009175,2023-09-30,472,462,1889.0660769820752,1994.5282516245138,1904.3018785910472,1979.2924500155418,15.235801608972029,-15.235801608972029
68731,3009177,2023-09-30,459,464,1683.8055865298388,2117.0115032641866,1709.9633367332415,2090.853753060784,26.15775020340261,-26.15775020340261
68731,3009176,2023-09-30,496,480,1815.2337865361128,1590.8356610593223,1821.2567893256492,1584.812658269786,6.023002789536301,-6.023002789536301
68731,3009173,2023-09-30,466,492,1891.1209808044673,1664.582841156401,1897.0800069775642,1658.623814983304,5.959026173096785,-5.959026173096785
68731,3009172,2023-09-30,475,508,1838.392937381277,1756.893740613747,1816.1997225082955,1779.0869554867286,-22.193214872981546,22.193214872981546
68731,3009170,2023-09-30,473,502,1683.754974999518,1572.5370190265858,1660.6149061489587,1595.6770878771451,-23.140068850559356,23.140068850559356
68731,3009169,2023-09-30,461,510,1854.646083126769,1884.8648094747548,1878.7004175756902,1860.8104750258337,24.054334448921086,-24.054334448921086
68731,3009174,2023-10-01,481,500,1688.6603986846185,1784.304896761511,1688.4723664008156,1784.4929290453138,-0.18803228380289694,0.18803228380289694
68731,3009171,2023-10-02,460,471,1750.2353792783872,1742.9636266045961,1721.0010806790613,1772.197925203922,-29.23429859932601,29.23429859932601
68731,3009122,2023-10-03,502,492,1595.6770878771451,1658.623814983304,1579.083406971641,1675.2174958888083,-16.593680905504197,16.593680905504197
68731,3009181,2023-10-07,508,481,1779.0869554867286,1688.4723664008156,1771.5945321566899,1695.9647897308544,-7.4924233300388074,7.4924233300388074
68731,3009185,2023-10-07,475,500,1816.1997225082955,1784.4929290453138,1825.7710648032485,1774.9215867503608,9.57134229495296,-9.57134229495296
68731,3009183,2023-10-07,460,480,1721.0010806790613,1584.812658269786,1730.1947480324302,1575.618990916417,9.19366735336898,-9.19366735336898
68731,3009182,2023-10-07,473,2169,1660.6149061489587,1630.9372923912063,1677.4982669742935,1614.0539315658714,16.883360825334922,-16.883360825334922
68731,3009180,2023-10-07,492,471,1675.2174958888083,1772.197925203922,1648.7393622774505,1798.67605881528,-26.478133611357787,26.478133611357787
68731,3009184,2023-10-07,502,472,1579.083406971641,1904.3018785910472,1572.6405738876033,1910.7447116750848,-6.44283308403767,6.442833084037671
68731,3009186,2023-10-08,496,466,1821.2567893256492,1897.0800069775642,1820.2146752471656,1898.1221210560477,-1.0421140784834748,1.0421140784834748
68731,3009179,2023-10-08,510,462,1860.8104750258337,1979.2924500155418,1861.6076542300889,1978.4952708112867,0.797179204255119,-0.7971792042551207
68731,3009178,2023-10-08,467,464,1954.7408527601112,2090.853753060784,1971.2943813554518,2074.3002244654435,16.55352859534064,-16.55352859534064
68731,3009187,2023-10-08,459,461,1709.9633367332415,1878.7004175756902,1712.8928331441468,1875.7709211647848,2.929496410905359,-2.929496410905359
68731,3009196,2023-10-21,480,475,1575.618990916417,1825.7710648032485,1566.7260192531078,1834.6640364665577,-8.8929716633092,8.892971663309199
68731,3009191,2023-10-21,471,467,1798.67605881528,1971.2943813554518,1801.7663730243048,1968.204067146427,3.0903142090249247,-3.0903142090249247
68731,3009195,2023-10-21,481,502,1695.9647897308544,1572.6405738876033,1687.4629605753637,1581.142403043094,-8.50182915549074,8.50182915549074
68731,3009194,2023-10-21,466,508,1898.1221210560477,1771.5945321566899,1910.1311018718038,1759.5855513409338,12.008980815756031,-12.008980815756031
68731,3009193,2023-10-21,464,510,2074.3002244654435,1861.6076542300889,2078.5557449920016,1857.3521337035309,4.2555205265579445,-4.2555205265579445
68731,3009190,2023-10-21,500,492,1774.9215867503608,1648.7393622774505,1786.1475046668925,1637.5134443609188,11.225917916531614,-11.225917916531614
68731,3009188,2023-10-21,2169,459,1614.0539315658714,1712.8928331441468,1599.0038031040383,1727.94296160598,-15.050128461833076,15.050128461833076
68731,3009192,2023-10-21,462,473,1978.4952708112867,1677.4982669742935,1982.5648857666906,1673.4286520188896,4.0696149554038525,-4.0696149554038525
68731,3009189,2023-10-22,461,496,1875.7709211647848,1820.2146752471656,1890.9951678943237,1804.9904285176267,15.224246729538791,-15.224246729538791
68731,3009197,2023-10-23,472,460,1910.7447116750848,1730.1947480324302,1918.2101661668678,1722.7292935406472,7.465454491782932,-7.465454491782932
68731,3009203,2023-10-27,508,472,1759.5855513409338,1918.2101661668678,1747.0928290858062,1930.7028884219953,-12.49272225512756,12.492722255127562
68731,3009202,2023-10-28,471,500,1801.7663730243048,1786.1475046668925,1772.0435447735897,1815.8703329176076,-29.722828250715008,29.722828250715008
68731,3009199,2023-10-28,467,480,1968.204067146427,1566.7260192531078,1971.372845564639,1563.5572408348958,3.168778418211966,-3.168778418211966
68731,3009207,2023-10-28,459,466,1727.94296160598,1910.1311018718038,1731.4265702659154,1906.6474932118683,3.4836086599355838,-3.483608659935582
68731,3009198,2023-10-28,2169,492,1599.0038031040383,1637.5134443609188,1611.3764263740738,1625.1408210908833,12.372623270035646,-12.372623270035646
68731,3009205,2023-10-29,475,464,1834.6640364665577,2078.5557449920016,1818.7038731618293,2094.51590829673,-15.960163304728416,15.960163304728415
68731,3009204,2023-10-29,462,481,1982.5648857666906,1687.4629605753637,1987.461368521882,1682.5664778201724,4.896482755191329,-4.896482755191329
68731,3009201,2023-10-29,510,460,1857.3521337035309,1722.7292935406472,1848.525314189669,1731.556113054509,-8.826819513861922,8.826819513861922
68731,3009200,2023-10-29,461,502,1890.9951678943237,1581.142403043094,1894.8799828505832,1577.2575880868344,3.884814956259666,-3.884814956259666
68731,3009206,2023-10-29,496,473,1804.9904285176267,1673.4286520188896,1781.2504506479563,1697.16862988856,-23.739977869670277,23.739977869670277
68731,3009213,2023-11-04,464,2169,2094.51590829673,1611.3764263740738,2096.536259522107,1609.3560751486966,2.020351225377206,-2.020351225377206
68731,3009211,2023-11-04,460,475,1731.556113054509,1818.7038731618293,1716.001490211277,1834.2584960050613,-15.55462284323194,15.55462284323194
68731,3009208,2023-11-04,500,496,1815.8703329176076,1781.2504506479563,1825.3327132669865,1771.7880702985774,9.462380349378943,-9.462380349378943
68731,3009209,2023-11-04,492,508,1625.1408210908833,1747.0928290858062,1604.0605489223726,1768.1731012543169,-21.080272168510742,21.08027216851074
68731,3009216,2023-11-04,480,459,1563.5572408348958,1731.4265702659154,1581.4506848408707,1713.5331262599404,17.89344400597505,-17.89344400597505
68731,3009214,2023-11-04,466,467,1906.6474932118683,1971.372845564639,1920.1297755784622,1957.8905631980451,13.482282366593914,-13.482282366593914
68731,3009210,2023-11-04,473,510,1697.16862988856,1848.525314189669,1699.3698673658246,1846.3240767124043,2.201237477264714,-2.201237477264714
68731,3009215,2023-11-05,481,461,1682.5664778201724,1894.8799828505832,1712.0967262823924,1865.3497343883632,29.53024846221996,-29.53024846221996
68731,3009212,2023-11-05,502,462,1577.2575880868344,1987.461368521882,1587.9494796235304,1976.769476985186,10.691891536695973,-10.691891536695973
68731,3009217,2023-11-06,472,471,1930.7028884219953,1772.0435447735897,1887.8669543196218,1814.8794788759633,-42.835934102373514,42.835934102373514
68731,3009227,2023-11-11,459,472,1713.5331262599404,1887.8669543196218,1731.694288516702,1869.7057920628602,18.16116225676162,-18.16116225676162
68731,3009223,2023-11-11,508,473,1768.1731012543169,1699.3698673658246,1746.4092979177906,1721.1336707023509,-21.76380333652635,21.76380333652635
68731,3009219,2023-11-11,467,492,1957.8905631980451,1604.0605489223726,1960.9659122796209,1600.985199840797,3.075349081575797,-3.075349081575797
68731,3009218,2023-11-11,2169,466,1609.3560751486966,1920.1297755784622,1644.0458668222386,1885.4399839049202,34.68979167354195,-34.68979167354195
68731,3009225,2023-11-11,475,502,1834.2584960050613,1587.9494796235304,1837.8550608319529,1584.3529147966387,3.5965648268915915,-3.5965648268915915
68731,3009222,2023-11-12,471,464,1814.8794788759633,2096.536259522107,1822.0779314920223,2089.3378069060477,7.1984526160590105,-7.198452616059012
68731,3009226,2023-11-12,496,481,1771.7880702985774,1712.0967262823924,1780.3413479400606,1703.5434486409092,8.553277641483227,-8.553277641483227
68731,3009224,2023-11-12,462,500,1976.769476985186,1825.3327132669865,1986.7656940045501,1815.3364962476223,9.99621701936416,-9.99621701936416
68731,3009221,2023-11-12,510,480,1846.3240767124043,1581.4506848408707,1834.5958732530687,1593.1788883002064,-11.72820345933572,11.72820345933572
68731,3009220,2023-11-12,461,460,1865.3497343883632,1716.001490211277,1874.0016281546252,1707.349596445015,8.65189376626189,-8.65189376626189
68731,3009234,2023-11-25,466,471,1885.4399839049202,1822.0779314920223,1900.1831421904308,1807.3347732065117,14.743158285510518,-14.743158285510518
68731,3009233,2023-11-25,464,462,2089.3378069060477,1986.7656940045501,2081.464632853114,1994.638868057484,-7.873174052933841,7.873174052933841
68731,3009229,2023-11-25,492,496,1600.985199840797,1780.3413479400606,1589.3529193069123,1791.9736284739452,-11.632280533884607,11.632280533884607
68731,3009232,2023-11-25,502,508,1584.3529147966387,1746.4092979177906,1602.0039722387198,1728.7582404757095,17.651057442080994,-17.651057442080994
68731,3009236,2023-11-25,480,2169,1593.1788883002064,1644.0458668222386,1567.51806629315,1669.706688829295,-25.660822007056357,25.660822007056357
68731,3009228,2023-11-25,500,467,1815.3364962476223,1960.9659122796209,1802.2952279565,1974.0071805707432,-13.041268291122481,13.041268291122481
68731,3009235,2023-11-25,481,510,1703.5434486409092,1834.5958732530687,1689.880531232036,1848.258790661942,-13.662917408873115,13.662917408873117
68731,3009230,2023-11-26,473,475,1721.1336707023509,1837.8550608319529,1696.1460569372787,1862.842674597025,-24.987613765072123,24.987613765072123
68731,3009237,2023-11-26,472,461,1869.7057920628602,1874.0016281546252,1850.6753394363054,1893.03208078118,-19.030452626554634,19.030452626554634
68731,3009231,2023-11-27,460,459,1707.349596445015,1731.694288516702,1719.1339591391686,1719.9099258225485,11.784362694153595,-11.784362694153595
68731,3009241,2023-12-02,492,480,1589.3529193069123,1567.51806629315,1609.243860655004,1547.6271249450583,19.890941348091722,-19.890941348091722
68731,3009240,2023-12-02,500,502,1802.2952279565,1602.0039722387198,1809.0796425203757,1595.219557674844,6.784414563875857,-6.784414563875857
68731,3009245,2023-12-02,466,475,1900.1831421904308,1862.842674597025,1909.5443681353215,1853.4814486521343,9.361225944890819,-9.361225944890819
68731,3009246,2023-12-02,481,473,1689.880531232036,1696.1460569372787,1670.9290968668315,1715.0974913024831,-18.951434365204424,18.951434365204424
68731,3009239,2023-12-02,467,459,1974.0071805707432,1719.9099258225485,1977.4642333260856,1716.4528730672062,3.457052755342467,-3.457052755342467
68731,3009238,2023-12-03,2169,461,1669.706688829295,1893.03208078118,1674.8181801966384,1887.9205894138365,5.1114913673433975,-5.1114913673433975
68731,3009243,2023-12-03,462,460,1994.638868057484,1719.1339591391686,1997.7364899180018,1716.0363372786508,3.097621860517885,-3.097621860517885
68731,3009242,2023-12-03,471,510,1807.3347732065117,1848.258790661942,1819.808556938811,1835.7850069296426,12.473783732299443,-12.473783732299443
68731,3009244,2023-12-03,464,472,2081.464632853114,1850.6753394363054,2070.3537289381593,1861.78624335126,-11.110903914954699,11.110903914954699
68731,3009247,2023-12-03,496,508,1791.9736284739452,1728.7582404757095,1785.403406576335,1735.3284623733196,-6.5702218976099855,6.5702218976099855
68731,3009252,2023-12-05,502,467,1595.219557674844,1977.4642333260856,1590.282954281866,1982.4008367190636,-4.936603392977932,4.936603392977932
68731,3009255,2023-12-05,459,492,1716.4528730672062,1609.243860655004,1723.435677472554,1602.2610562496561,6.982804405347823,-6.982804405347823
68731,3009249,2023-12-06,510,500,1835.7850069296426,1809.0796425203757,1845.5449656812962,1799.3196837687221,9.759958751653638,-9.759958751653638
68731,3009257,2023-12-06,475,471,1853.4814486521343,1819.808556938811,1862.979177156286,1810.3108284346595,9.497728504151697,-9.497728504151697
68731,3009248,2023-12-06,461,464,1887.9205894138365,2070.3537289381593,1906.414203398817,2051.8601149531787,18.493613984980584,-18.493613984980584
68731,3009253,2023-12-06,480,462,1547.6271249450583,1997.7364899180018,1542.3352887512278,2003.0283261118323,-5.291836193830582,5.291836193830583
68731,3009251,2023-12-06,460,481,1716.0363372786508,1670.9290968668315,1734.187816141548,1652.7776180039343,18.15147886289722,-18.15147886289722
68731,3009256,2023-12-06,508,2169,1735.3284623733196,1674.8181801966384,1703.1151842040624,1707.0314583658956,-32.21327816925714,32.21327816925714
68731,3009250,2023-12-07,473,466,1715.0974913024831,1909.5443681353215,1748.312563742441,1876.3292956953637,33.21507243995779,-33.21507243995779
68731,3009254,2023-12-07,472,496,1861.78624335126,1785.403406576335,1839.7643193302433,1807.4253305973518,-22.021924021016694,22.021924021016694
68731,3009258,2023-12-09,461,467,1906.414203398817,1982.4008367190636,1920.379110717532,1968.4359294003486,13.964907318714937,-13.964907318714937
68731,3009267,2023-12-09,459,481,1723.435677472554,1652.7776180039343,1716.6082311295022,1659.6050643469862,-6.82744634305187,6.82744634305187
68731,3009265,2023-12-09,480,500,1542.3352887512278,1799.3196837687221,1563.68641155181,1777.96856096814,21.351122800582026,-21.351122800582026
68731,3009264,2023-12-09,475,2169,1862.979177156286,1707.0314583658956,1820.2669323790544,1749.743703143127,-42.712244777231405,42.712244777231405
68731,3009259,2023-12-09,510,492,1845.5449656812962,1602.2610562496561,1834.1970182088687,1613.6090037220836,-11.347947472427384,11.347947472427384
68731,3009260,2023-12-09,508,462,1703.1151842040624,2003.0283261118323,1695.9048537002657,2010.238656615629,-7.2103305037968095,7.2103305037968095
68731,3009263,2023-12-10,502,464,1590.282954281866,2051.8601149531787,1586.9554354944194,2055.187633740625,-3.3275187874466035,3.3275187874466017
68731,3009262,2023-12-10,460,496,1734.187816141548,1807.4253305973518,1761.8815169837828,1779.731629755117,27.693700842234893,-27.693700842234893
68731,3009266,2023-12-10,472,466,1839.7643193302433,1876.3292956953637,1861.274132417682,1854.819482607925,21.5098130874387,-21.5098130874387
68731,3009261,2023-12-10,473,471,1748.312563742441,1810.3108284346595,1768.3613308663105,1790.26206131079,20.048767123869467,-20.048767123869467
68731,3009276,2023-12-15,481,472,1659.6050643469862,1861.274132417682,1643.5074618376677,1877.3717349270005,-16.09760250931849,16.09760250931849
68731,3009271,2023-12-16,492,473,1613.6090037220836,1768.3613308663105,1594.6257118052697,1787.3446227831244,-18.983291916813794,18.983291916813794
68731,3009275,2023-12-16,466,460,1854.819482607925,1761.8815169837828,1867.826439146606,1748.874560445102,13.006956538680994,-13.006956538680994
68731,3009274,2023-12-16,464,508,2055.187633740625,1695.9048537002657,2042.1787167498828,1708.913770691008,-13.008916990742286,13.008916990742286
68731,3009272,2023-12-16,471,480,1790.26206131079,1563.68641155181,1796.2199712556694,1557.7285016069304,5.957909944879478,-5.957909944879478
68731,3009273,2023-12-17,462,475,2010.238656615629,1820.2669323790544,1999.9945369599945,1830.5110520346889,-10.244119655634439,10.244119655634439
68731,3009277,2023-12-17,496,459,1779.731629755117,1716.6082311295022,1794.4893587814313,1701.8505021031879,14.757729026314315,-14.757729026314315
68731,3009270,2023-12-17,500,461,1777.96856096814,1920.379110717532,1764.7905311746526,1933.5571405110195,-13.178029793487347,13.178029793487347
68731,3009269,2023-12-17,467,510,1968.4359294003486,1834.1970182088687,1977.7119643764288,1824.9209832327886,9.27603497608005,-9.27603497608005
68731,3009279,2023-12-21,508,510,1708.913770691008,1824.9209832327886,1709.6043690406461,1824.2303848831505,0.6905983496380791,-0.6905983496380808
68731,3009278,2023-12-22,461,480,1933.5571405110195,1557.7285016069304,1920.3783139463012,1570.9073281716487,-13.178826564718351,13.178826564718351
68731,3009281,2023-12-23,462,467,1999.9945369599945,1977.7119643764288,1994.922880308535,1982.7836210278883,-5.071656651459445,5.071656651459445
68731,3009285,2023-12-23,472,473,1877.3717349270005,1787.3446227831244,1884.8983630382183,1779.8179946719065,7.526628111217855,-7.526628111217855
68731,3009284,2023-12-23,481,2169,1643.5074618376677,1749.743703143127,1628.7766731068755,1764.4744918739193,-14.73078873079223,14.73078873079223
68731,3009282,2023-12-23,502,466,1586.9554354944194,1867.826439146606,1609.1277479599355,1845.6541266810898,22.172312465516086,-22.172312465516086
68731,3009280,2023-12-23,460,492,1748.874560445102,1594.6257118052697,1712.3310187837947,1631.169253466577,-36.54354166130734,36.54354166130734
68731,3009286,2023-12-23,496,475,1794.4893587814313,1830.5110520346889,1812.8923152103341,1812.108095605786,18.402956428902854,-18.402956428902854
68731,3009287,2023-12-24,459,471,1701.8505021031879,1796.2199712556694,1716.6074338246956,1781.4630395341617,14.75693172150783,-14.75693172150783
68731,3009288,2023-12-26,2169,460,1764.4744918739193,1712.3310187837947,1779.9119682199052,1696.8935424378087,15.437476345985868,-15.437476345985868
68731,3009297,2023-12-26,480,502,1570.9073281716487,1609.1277479599355,1553.2678496123158,1626.7672265192684,-17.63947855933283,17.63947855933283
68731,3009296,2023-12-26,466,481,1845.6541266810898,1628.7766731068755,1806.906581466098,1667.5242183218672,-38.747545214991696,38.747545214991696
68731,3009295,2023-12-26,475,461,1812.108095605786,1920.3783139463012,1827.4650822115989,1905.0213273404884,15.356986605812928,-15.356986605812928
68731,3009292,2023-12-26,492,462,1631.169253466577,1994.922880308535,1623.082133827946,2003.0099999471659,-8.087119638630858,8.08711963863086
68731,3009293,2023-12-27,471,508,1781.4630395341617,1709.6043690406461,1789.5945620875273,1701.4728464872805,8.131522553365663,-8.131522553365663
68731,3009290,2023-12-27,500,459,1764.7905311746526,1716.6074338246956,1727.977621617937,1753.4203433814112,-36.81290955671551,36.81290955671551
68731,3009294,2023-12-27,473,464,1779.8179946719065,2042.1787167498828,1767.1285499850867,2054.8681614367024,-12.689444686819769,12.689444686819773
68731,3009291,2023-12-28,510,472,1824.2303848831505,1884.8983630382183,1844.1940607735953,1864.9346871477735,19.963675890444815,-19.963675890444815
68731,3009289,2023-12-28,467,496,1982.7836210278883,1812.8923152103341,1945.6390078442787,1850.0369283939438,-37.14461318360965,37.14461318360965
68731,3009304,2023-12-30,481,475,1667.5242183218672,1827.4650822115989,1685.0867001520105,1809.9026003814556,17.562481830143348,-17.562481830143348
68731,3009307,2023-12-30,459,473,1753.4203433814112,1767.1285499850867,1773.281521059001,1747.2673723074968,19.86117767758995,-19.86117767758995
68731,3009303,2023-12-30,464,480,2054.8681614367024,1553.2678496123158,2056.2353011646906,1551.9007098843279,1.3671397279880377,-1.3671397279880377
68731,3009299,2023-12-30,508,500,1701.4728464872805,1727.977621617937,1719.2830255363472,1710.1674425688705,17.810179049066534,-17.810179049066534
68731,3009298,2023-12-30,461,492,1905.0213273404884,1623.082133827946,1908.0175652173684,1620.085895951066,2.9962378768800537,-2.9962378768800537
68731,3009302,2023-12-30,502,471,1626.7672265192684,1789.5945620875273,1614.4505162789433,1801.9112723278524,-12.316710240325126,12.316710240325126
68731,3009305,2023-12-31,472,2169,1864.9346871477735,1779.9119682199052,1876.4700117389898,1768.376643628689,11.535324591216344,-11.535324591216344
68731,3009300,2023-12-31,460,467,1696.8935424378087,1945.6390078442787,1717.9498254844166,1924.5827247976708,21.056283046607806,-21.056283046607806
68731,3009301,2024-01-01,462,466,2003.0099999471659,1806.906581466098,2009.9344817253275,1799.9820996879364,6.924481778161532,-6.924481778161532
